"name_pufa","runinfo","runname","dry_pufa","dry_weight_mg"
"18:1n-7","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0.000764981772655779,13.9648
"18:2n-6t","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0.00050950614511889,13.9648
"18:2n-6c","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0.000140887392162987,13.9648
"18:3n-3","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0.00884964875490426,13.9648
"20:0","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0.00197864380396005,13.9648
"20:1n-9","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",4.85555407535176e-05,13.9648
"20:2n-6","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",4.88420933905279e-05,13.9648
"20:4n-6","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0.000340037899566157,13.9648
"20:5n-3","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0.00189650728816029,13.9648
"22:0","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",5.52962887156781e-05,13.9648
"22:6n-3","Hainbach vine Diptera A","PUFA-KF_13.02.2020 08_26_3827",0,13.9648
"18:0","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.00105885781222021,102.9019
"18:1n-9t","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",5.48242631848926e-05,102.9019
"18:1n-9c","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",5.9367840086387e-05,102.9019
"18:1n-7","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.000202223273097725,102.9019
"18:2n-6t","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.00013586617368864,102.9019
"18:2n-6c","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.000160509298559767,102.9019
"18:3n-3","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.00281658530945958,102.9019
"20:0","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.000704481490573127,102.9019
"20:1n-9","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",2.09209328714299e-05,102.9019
"20:2n-6","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",1.93930563919836e-05,102.9019
"20:4n-6","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.000147519565273041,102.9019
"20:5n-3","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0.00084147909839382,102.9019
"22:0","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0,102.9019
"22:1n-9","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0,102.9019
"24:0","Hainbach vine Diptera B","PUFA-KF_08.02.2020 20_41_1215",0,102.9019
"18:0","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.00379159269925139,42.3768
"18:1n-9t","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",5.59688768461111e-05,42.3768
"18:1n-9c","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.000179596416963293,42.3768
"18:1n-7","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.00085266679348862,42.3768
"18:2n-6t","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.000343333904541076,42.3768
"18:2n-6c","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.000435787010961147,42.3768
"18:3n-3","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.00622803823146242,42.3768
"20:0","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.00126142977484443,42.3768
"20:1n-9","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0,42.3768
"20:2n-6","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",7.91063365065388e-05,42.3768
"20:4n-6","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.000495909214862282,42.3768
"20:5n-3","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0.00335991152165077,42.3768
"22:0","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0,42.3768
"22:6n-3","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0,42.3768
"24:0","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0,42.3768
"24:1n-9","Hainbach vine Diptera C","PUFA-KF_13.02.2020 11_14_1730",0,42.3768
"18:0","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.00180405056592772,21.2562
"18:1n-9t","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0,21.2562
"18:1n-9c","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.00109288741435883,21.2562
"18:1n-7","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.000554637526986977,21.2562
"18:2n-6t","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",8.519823090394e-05,21.2562
"18:2n-6c","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.000110980805797306,21.2562
"18:3n-6","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.00566450302084588,21.2562
"18:3n-3","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.00319948522864129,21.2562
"20:0","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0,21.2562
"20:1n-9","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",6.80143460919866e-05,21.2562
"20:2n-6","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0,21.2562
"20:4n-6","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.000560593999553357,21.2562
"20:5n-3","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0.0033688396719257,21.2562
"22:0","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",4.98936548376053e-05,21.2562
"24:0","Hainbach vine Diptera D","PUFA-KF_28.02.2020 12_05_2926",0,21.2562
"18:0","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.0133839064859486,2.4057
"18:1n-9t","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.0036929315664032,2.4057
"18:1n-7","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.00355171481234288,2.4057
"18:2n-6t","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.00211604804327419,2.4057
"18:2n-6c","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.000459510537003832,2.4057
"18:3n-3","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.0583652650916062,2.4057
"20:0","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.00921490639104764,2.4057
"20:1n-9","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0,2.4057
"20:4n-6","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.00206427829469132,2.4057
"20:3n-3","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0,2.4057
"20:5n-3","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.00681187115477644,2.4057
"22:0","Hainbach vine Diptera E","PUFA-KF_08.02.2020 04_48_2148",0.000583740716729252,2.4057
"18:0","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.00553753041360624,4.0141
"18:1n-9t","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.00260386415639494,4.0141
"18:1n-9c","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0,4.0141
"18:1n-7","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.0019632634551,4.0141
"18:2n-6t","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.00130420578043667,4.0141
"18:2n-6c","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.000697364005108767,4.0141
"18:3n-3","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.0202378865316133,4.0141
"20:0","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.00358613064865485,4.0141
"20:1n-9","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.000145577331599253,4.0141
"20:2n-6","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.000177641875412738,4.0141
"20:3n-6","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0,4.0141
"20:4n-6","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.001196208575807,4.0141
"20:5n-3","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.00546276498077079,4.0141
"22:0","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.000656831069524989,4.0141
"22:1n-9","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0.000107164059601422,4.0141
"22:6n-3","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0,4.0141
"24:0","Hainbach vine Diptera F","PUFA-KF_13.02.2020 14_01_5033",0,4.0141
"18:0","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.00692274148147244,1.3756
"18:1n-9t","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.00709840054197132,1.3756
"18:1n-9c","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0,1.3756
"18:1n-7","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.00176187405706561,1.3756
"18:2n-6t","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.00113347696992831,1.3756
"18:2n-6c","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.00116970702297457,1.3756
"18:3n-3","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.0288104036127751,1.3756
"20:0","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.0041684295661858,1.3756
"20:2n-6","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0,1.3756
"20:4n-6","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.00180444795193994,1.3756
"20:5n-3","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.00413145256280015,1.3756
"22:0","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0.000644616917567693,1.3756
"22:1n-9","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0,1.3756
"22:6n-3","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0,1.3756
"24:0","Hainbach vine Diptera G","PUFA-KF_13.02.2020 13_06_0732",0,1.3756
"18:0","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.00451738352977861,3.6124
"18:1n-9t","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.00234368409309832,3.6124
"18:1n-7","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.00100203025218251,3.6124
"18:2n-6t","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.000445430227279364,3.6124
"18:2n-6c","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.000530356406067836,3.6124
"18:3n-3","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.0164088866290806,3.6124
"20:0","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.00217275009567944,3.6124
"20:2n-6","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.00015851211584136,3.6124
"20:3n-6","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.000242818678524205,3.6124
"20:4n-6","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0,3.6124
"20:5n-3","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.00104512587992345,3.6124
"22:0","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0.00184445977359279,3.6124
"22:1n-9","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0,3.6124
"22:2n-6","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0,3.6124
"24:0","Hainbach vine Diptera H","PUFA-KF_08.02.2020 02_01_1445",0,3.6124
"18:0","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.00552016539176366,8.7251
"18:1n-9t","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.00115248983918155,8.7251
"18:1n-9c","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.000375483222808444,8.7251
"18:1n-7","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.0015466817308098,8.7251
"18:2n-6t","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.000800890281326926,8.7251
"18:2n-6c","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.0007723501231248,8.7251
"18:3n-3","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.0116674463301826,8.7251
"20:0","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.00117434003283714,8.7251
"20:2n-6","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.000109582635144594,8.7251
"20:3n-6","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0,8.7251
"20:4n-6","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.00119973347398192,8.7251
"20:3n-3","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0,8.7251
"20:5n-3","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.00526169113925402,8.7251
"22:0","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.00012973738451056,8.7251
"22:1n-9","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0.00028339524268134,8.7251
"22:6n-3","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0,8.7251
"24:0","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0,8.7251
"24:1n-9","Hainbach vine Diptera I-J","PUFA-KF_12.02.2020 23_08_4017",0,8.7251
"18:0","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00425142042085647,4.0979
"18:1n-9t","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00197421590036442,4.0979
"18:1n-9c","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00043368563700486,4.0979
"18:1n-7","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00121063473280715,4.0979
"18:2n-6t","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.000954565363085443,4.0979
"18:2n-6c","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00052305911574512,4.0979
"18:3n-3","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.0174304942045704,4.0979
"20:0","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00220862018909787,4.0979
"20:1n-9","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.000129968983348569,4.0979
"20:2n-6","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0,4.0979
"20:3n-6","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0,4.0979
"20:4n-6","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00129355761032828,4.0979
"20:3n-3","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0,4.0979
"20:5n-3","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.00168466959646916,4.0979
"22:0","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.000148516307002779,4.0979
"22:1n-9","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0.000284740299792716,4.0979
"22:2n-6","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0,4.0979
"22:6n-3","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0,4.0979
"24:0","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0,4.0979
"24:1n-9","Hainbach vine Diptera K","PUFA-KF_12.02.2020 20_21_2414",0,4.0979
"18:0","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.00951002351357686,1.2958
"18:1n-9t","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.00792754318357942,1.2958
"18:1n-9c","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0,1.2958
"18:1n-7","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.00162487737918287,1.2958
"18:2n-6t","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.0018279367395715,1.2958
"18:2n-6c","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.00151085352218022,1.2958
"18:3n-6","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.00685294831876713,1.2958
"18:3n-3","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0,1.2958
"20:0","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.00178696695079694,1.2958
"20:1n-9","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.000392016981879128,1.2958
"20:3n-6","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.000887416145356926,1.2958
"20:4n-6","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0,1.2958
"20:3n-3","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.000842642752582546,1.2958
"20:5n-3","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0,1.2958
"22:0","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0.000442631647382427,1.2958
"24:0","Hainbach vine Diptera L","PUFA-KF_08.02.2020 05_44_0949",0,1.2958
"18:0","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.00229768826565604,12.1822
"18:1n-9t","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.00059879549156139,12.1822
"18:1n-9c","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.000690659655212753,12.1822
"18:1n-7","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.000316690360249322,12.1822
"18:2n-6t","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.000790949510976131,12.1822
"18:2n-6c","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.00135775682191407,12.1822
"18:3n-6","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.00465879029313511,12.1822
"18:3n-3","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.0229236136096235,12.1822
"20:0","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.00605477325764459,12.1822
"20:2n-6","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0,12.1822
"20:3n-3","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.000782388513877458,12.1822
"20:5n-3","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0.0017304551925554,12.1822
"22:6n-3","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0,12.1822
"24:1n-9","Hainbach vine Diptera M","PUFA-KF_13.02.2020 01_00_1419",0,12.1822
"18:0","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.00337965353275219,16.6447
"18:1n-9t","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.000866073007564402,16.6447
"18:1n-9c","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.000144954796879064,16.6447
"18:1n-7","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.000102783839736615,16.6447
"18:2n-6t","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.000838143128763151,16.6447
"18:2n-6c","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.000974337751622089,16.6447
"18:3n-3","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.0120309198129303,16.6447
"20:0","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.00179114374379322,16.6447
"20:1n-9","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",6.64121113660513e-05,16.6447
"20:3n-6","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",1.56165450707759e-05,16.6447
"20:4n-6","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.000684212437752594,16.6447
"20:3n-3","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0,16.6447
"20:5n-3","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0.0012315135969736,16.6447
"22:0","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",3.07323070294269e-05,16.6447
"22:1n-9","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",1.77932846362675e-05,16.6447
"22:6n-3","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0,16.6447
"24:0","Hainbach vine Diptera N","PUFA-KF_13.02.2020 10_18_2129",0,16.6447
"18:0","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0.00130011045385621,60.4086
"18:1n-9t","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",7.05629350677472e-05,60.4086
"18:1n-7","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0.000490789652701403,60.4086
"18:2n-6t","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0.000140307804733087,60.4086
"18:2n-6c","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0.000357764868835527,60.4086
"18:3n-6","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0.000190334166138963,60.4086
"18:3n-3","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0.000247169461977844,60.4086
"20:0","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0,60.4086
"20:1n-9","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0,60.4086
"20:2n-6","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0,60.4086
"20:4n-6","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",3.39136050877567e-05,60.4086
"20:5n-3","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",0.00227881786137057,60.4086
"22:1n-9","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",7.55362232079299e-06,60.4086
"22:2n-6","Hainbach vine Ephemeroptera B","PUFA-KF_28.02.2020 13_01_0927",1.01387409092597e-05,60.4086
"18:0","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.00119171107753849,68.2646
"18:1n-9t","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",3.83940764694544e-05,68.2646
"18:1n-9c","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",5.74522636177811e-05,68.2646
"18:1n-7","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.000188089795201846,68.2646
"18:2n-6t","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.000195533252228216,68.2646
"18:2n-6c","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.000261115045730428,68.2646
"18:3n-6","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.000127051703525704,68.2646
"18:3n-3","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.000261444902796874,68.2646
"20:0","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.000271972147768167,68.2646
"20:1n-9","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",5.95884128567561e-06,68.2646
"20:4n-6","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",2.9603271530787e-05,68.2646
"20:5n-3","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0.0015846847808893,68.2646
"22:0","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",3.51014950173626e-05,68.2646
"22:1n-9","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",6.98122789913233e-06,68.2646
"24:1n-9","Hainbach vine Ephemeroptera C","PUFA-KF_14.02.2020 15_08_5160",0,68.2646
"18:0","Hainbach vine Ephemeroptera D","PUFA-KF_07.02.2020 22_18_0341",0.0069939823152927,12.3603
"18:1n-9t","Hainbach vine Ephemeroptera D","PUFA-KF_07.02.2020 22_18_0341",0.000531844264158833,12.3603
"18:1n-9c","Hainbach vine Ephemeroptera D","PUFA-KF_07.02.2020 22_18_0341",0,12.3603
"18:1n-7","Hainbach vine Ephemeroptera D","PUFA-KF_07.02.2020 22_18_0341",0.0014216908632317,12.3603
"18:2n-6t","Hainbach vine Ephemeroptera D","PUFA-KF_07.02.2020 22_18_0341",0.00111451696596829,12.3603
"18:2n-6c","Hainbach vine Ephemeroptera D","PUFA-KF_07.02.2020 22_18_0341",0.00150357451155054,12.3603
"18:3n-6","Hainbach vine Ephemeroptera D","PUFA-KF_07.02.2020 22_18_0341",0.00185762946236654,12.3603
